,DATUM_TIJDSTIP_2024,price_eur_per_kwh
4790,2024-02-18 22:00:00+01:00,57.33
4791,2024-02-18 22:00:00+01:00,57.33
4792,2024-02-18 23:00:00+01:00,53.94
4793,2024-02-18 23:00:00+01:00,53.94
4794,2024-02-18 23:00:00+01:00,53.94
4795,2024-02-18 23:00:00+01:00,53.94
4796,2024-02-19 00:00:00+01:00,44.0
4797,2024-02-19 00:00:00+01:00,44.0
4798,2024-02-19 00:00:00+01:00,44.0
4799,2024-02-19 00:00:00+01:00,44.0
4800,2024-02-19 01:00:00+01:00,48.32
4801,2024-02-19 01:00:00+01:00,48.32
4802,2024-02-19 01:00:00+01:00,48.32
4803,2024-02-19 01:00:00+01:00,48.32
4804,2024-02-19 02:00:00+01:00,46.46
4805,2024-02-19 02:00:00+01:00,46.46
4806,2024-02-19 02:00:00+01:00,46.46
4807,2024-02-19 02:00:00+01:00,46.46
4808,2024-02-19 03:00:00+01:00,43.91
4809,2024-02-19 03:00:00+01:00,43.91
4810,2024-02-19 03:00:00+01:00,43.91
4811,2024-02-19 03:00:00+01:00,43.91
4812,2024-02-19 04:00:00+01:00,44.92
4813,2024-02-19 04:00:00+01:00,44.92
4814,2024-02-19 04:00:00+01:00,44.92
4815,2024-02-19 04:00:00+01:00,44.92
4816,2024-02-19 05:00:00+01:00,51.57
4817,2024-02-19 05:00:00+01:00,51.57
4818,2024-02-19 05:00:00+01:00,51.57
4819,2024-02-19 05:00:00+01:00,51.57
4820,2024-02-19 06:00:00+01:00,68.63
4821,2024-02-19 06:00:00+01:00,68.63
4822,2024-02-19 06:00:00+01:00,68.63
4823,2024-02-19 06:00:00+01:00,68.63
4824,2024-02-19 07:00:00+01:00,79.12
4825,2024-02-19 07:00:00+01:00,79.12
4826,2024-02-19 07:00:00+01:00,79.12
4827,2024-02-19 07:00:00+01:00,79.12
4828,2024-02-19 08:00:00+01:00,83.87
4829,2024-02-19 08:00:00+01:00,83.87
4830,2024-02-19 08:00:00+01:00,83.87
4831,2024-02-19 08:00:00+01:00,83.87
4832,2024-02-19 09:00:00+01:00,75.06
4833,2024-02-19 09:00:00+01:00,75.06
4834,2024-02-19 09:00:00+01:00,75.06
4835,2024-02-19 09:00:00+01:00,75.06
4836,2024-02-19 10:00:00+01:00,70.88
4837,2024-02-19 10:00:00+01:00,70.88
4838,2024-02-19 10:00:00+01:00,70.88
4839,2024-02-19 10:00:00+01:00,70.88
4840,2024-02-19 11:00:00+01:00,69.22
4841,2024-02-19 11:00:00+01:00,69.22
4842,2024-02-19 11:00:00+01:00,69.22
4843,2024-02-19 11:00:00+01:00,69.22
4844,2024-02-19 12:00:00+01:00,62.47
4845,2024-02-19 12:00:00+01:00,62.47
4846,2024-02-19 12:00:00+01:00,62.47
4847,2024-02-19 12:00:00+01:00,62.47
4848,2024-02-19 13:00:00+01:00,59.97
4849,2024-02-19 13:00:00+01:00,59.97
4850,2024-02-19 13:00:00+01:00,59.97
4851,2024-02-19 13:00:00+01:00,59.97
4852,2024-02-19 14:00:00+01:00,64.18
4853,2024-02-19 14:00:00+01:00,64.18
4854,2024-02-19 14:00:00+01:00,64.18
4855,2024-02-19 14:00:00+01:00,64.18
4856,2024-02-19 15:00:00+01:00,66.8
4857,2024-02-19 15:00:00+01:00,66.8
4858,2024-02-19 15:00:00+01:00,66.8
4859,2024-02-19 15:00:00+01:00,66.8
4860,2024-02-19 16:00:00+01:00,69.86
4861,2024-02-19 16:00:00+01:00,69.86
4862,2024-02-19 16:00:00+01:00,69.86
4863,2024-02-19 16:00:00+01:00,69.86
4864,2024-02-19 17:00:00+01:00,76.15
4865,2024-02-19 17:00:00+01:00,76.15
4866,2024-02-19 17:00:00+01:00,76.15
4867,2024-02-19 17:00:00+01:00,76.15
4868,2024-02-19 18:00:00+01:00,99.89
4869,2024-02-19 18:00:00+01:00,99.89
4870,2024-02-19 18:00:00+01:00,99.89
4871,2024-02-19 18:00:00+01:00,99.89
4872,2024-02-19 19:00:00+01:00,80.02
4873,2024-02-19 19:00:00+01:00,80.02
4874,2024-02-19 19:00:00+01:00,80.02
4875,2024-02-19 19:00:00+01:00,80.02
4876,2024-02-19 20:00:00+01:00,71.92
4877,2024-02-19 20:00:00+01:00,71.92
4878,2024-02-19 20:00:00+01:00,71.92
4879,2024-02-19 20:00:00+01:00,71.92
4880,2024-02-19 21:00:00+01:00,67.49
4881,2024-02-19 21:00:00+01:00,67.49
4882,2024-02-19 21:00:00+01:00,67.49
4883,2024-02-19 21:00:00+01:00,67.49
4884,2024-02-19 22:00:00+01:00,66.27
4885,2024-02-19 22:00:00+01:00,66.27
4886,2024-02-19 22:00:00+01:00,66.27
4887,2024-02-19 22:00:00+01:00,66.27
4888,2024-02-19 23:00:00+01:00,59.07
4889,2024-02-19 23:00:00+01:00,59.07
4890,2024-02-19 23:00:00+01:00,59.07
4891,2024-02-19 23:00:00+01:00,59.07
4892,2024-02-20 00:00:00+01:00,58.06
4893,2024-02-20 00:00:00+01:00,58.06
4894,2024-02-20 00:00:00+01:00,58.06
4895,2024-02-20 00:00:00+01:00,58.06
4896,2024-02-20 01:00:00+01:00,54.32
4897,2024-02-20 01:00:00+01:00,54.32
4898,2024-02-20 01:00:00+01:00,54.32
4899,2024-02-20 01:00:00+01:00,54.32
4900,2024-02-20 02:00:00+01:00,53.96
4901,2024-02-20 02:00:00+01:00,53.96
4902,2024-02-20 02:00:00+01:00,53.96
4903,2024-02-20 02:00:00+01:00,53.96
4904,2024-02-20 03:00:00+01:00,56.0
4905,2024-02-20 03:00:00+01:00,56.0
4906,2024-02-20 03:00:00+01:00,56.0
4907,2024-02-20 03:00:00+01:00,56.0
4908,2024-02-20 04:00:00+01:00,53.0
4909,2024-02-20 04:00:00+01:00,53.0
4910,2024-02-20 04:00:00+01:00,53.0
4911,2024-02-20 04:00:00+01:00,53.0
4912,2024-02-20 05:00:00+01:00,54.81
4913,2024-02-20 05:00:00+01:00,54.81
4914,2024-02-20 05:00:00+01:00,54.81
4915,2024-02-20 05:00:00+01:00,54.81
4916,2024-02-20 06:00:00+01:00,71.05
4917,2024-02-20 06:00:00+01:00,71.05
4918,2024-02-20 06:00:00+01:00,71.05
4919,2024-02-20 06:00:00+01:00,71.05
4920,2024-02-20 07:00:00+01:00,86.07
4921,2024-02-20 07:00:00+01:00,86.07
4922,2024-02-20 07:00:00+01:00,86.07
4923,2024-02-20 07:00:00+01:00,86.07
4924,2024-02-20 08:00:00+01:00,89.63
4925,2024-02-20 08:00:00+01:00,89.63
4926,2024-02-20 08:00:00+01:00,89.63
4927,2024-02-20 08:00:00+01:00,89.63
4928,2024-02-20 09:00:00+01:00,78.77
4929,2024-02-20 09:00:00+01:00,78.77
4930,2024-02-20 09:00:00+01:00,78.77
4931,2024-02-20 09:00:00+01:00,78.77
4932,2024-02-20 10:00:00+01:00,69.85
4933,2024-02-20 10:00:00+01:00,69.85
4934,2024-02-20 10:00:00+01:00,69.85
4935,2024-02-20 10:00:00+01:00,69.85
4936,2024-02-20 11:00:00+01:00,60.92
4937,2024-02-20 11:00:00+01:00,60.92
4938,2024-02-20 11:00:00+01:00,60.92
4939,2024-02-20 11:00:00+01:00,60.92
4940,2024-02-20 12:00:00+01:00,53.52
4941,2024-02-20 12:00:00+01:00,53.52
4942,2024-02-20 12:00:00+01:00,53.52
4943,2024-02-20 12:00:00+01:00,53.52
4944,2024-02-20 13:00:00+01:00,51.51
4945,2024-02-20 13:00:00+01:00,51.51
4946,2024-02-20 13:00:00+01:00,51.51
4947,2024-02-20 13:00:00+01:00,51.51
4948,2024-02-20 14:00:00+01:00,51.86
4949,2024-02-20 14:00:00+01:00,51.86
4950,2024-02-20 14:00:00+01:00,51.86
4951,2024-02-20 14:00:00+01:00,51.86
4952,2024-02-20 15:00:00+01:00,55.89
4953,2024-02-20 15:00:00+01:00,55.89
4954,2024-02-20 15:00:00+01:00,55.89
4955,2024-02-20 15:00:00+01:00,55.89
4956,2024-02-20 16:00:00+01:00,62.28
4957,2024-02-20 16:00:00+01:00,62.28
4958,2024-02-20 16:00:00+01:00,62.28
4959,2024-02-20 16:00:00+01:00,62.28
4960,2024-02-20 17:00:00+01:00,68.98
4961,2024-02-20 17:00:00+01:00,68.98
4962,2024-02-20 17:00:00+01:00,68.98
4963,2024-02-20 17:00:00+01:00,68.98
4964,2024-02-20 18:00:00+01:00,70.86
4965,2024-02-20 18:00:00+01:00,70.86
4966,2024-02-20 18:00:00+01:00,70.86
4967,2024-02-20 18:00:00+01:00,70.86
4968,2024-02-20 19:00:00+01:00,70.76
4969,2024-02-20 19:00:00+01:00,70.76
4970,2024-02-20 19:00:00+01:00,70.76
4971,2024-02-20 19:00:00+01:00,70.76
4972,2024-02-20 20:00:00+01:00,67.76
4973,2024-02-20 20:00:00+01:00,67.76
4974,2024-02-20 20:00:00+01:00,67.76
4975,2024-02-20 20:00:00+01:00,67.76
4976,2024-02-20 21:00:00+01:00,57.0
4977,2024-02-20 21:00:00+01:00,57.0
4978,2024-02-20 21:00:00+01:00,57.0
4979,2024-02-20 21:00:00+01:00,57.0
4980,2024-02-20 22:00:00+01:00,48.44
4981,2024-02-20 22:00:00+01:00,48.44
4982,2024-02-20 22:00:00+01:00,48.44
4983,2024-02-20 22:00:00+01:00,48.44
4984,2024-02-20 23:00:00+01:00,49.61
4985,2024-02-20 23:00:00+01:00,49.61
4986,2024-02-20 23:00:00+01:00,49.61
4987,2024-02-20 23:00:00+01:00,49.61
4988,2024-02-21 00:00:00+01:00,48.58
4989,2024-02-21 00:00:00+01:00,48.58
4990,2024-02-21 00:00:00+01:00,48.58
4991,2024-02-21 00:00:00+01:00,48.58
4992,2024-02-21 01:00:00+01:00,46.91
4993,2024-02-21 01:00:00+01:00,46.91
4994,2024-02-21 01:00:00+01:00,46.91
4995,2024-02-21 01:00:00+01:00,46.91
4996,2024-02-21 02:00:00+01:00,46.86
4997,2024-02-21 02:00:00+01:00,46.86
4998,2024-02-21 02:00:00+01:00,46.86
4999,2024-02-21 02:00:00+01:00,46.86
5000,2024-02-21 03:00:00+01:00,44.8
5001,2024-02-21 03:00:00+01:00,44.8
5002,2024-02-21 03:00:00+01:00,44.8
5003,2024-02-21 03:00:00+01:00,44.8
5004,2024-02-21 04:00:00+01:00,45.43
5005,2024-02-21 04:00:00+01:00,45.43
5006,2024-02-21 04:00:00+01:00,45.43
5007,2024-02-21 04:00:00+01:00,45.43
5008,2024-02-21 05:00:00+01:00,50.06
5009,2024-02-21 05:00:00+01:00,50.06
5010,2024-02-21 05:00:00+01:00,50.06
5011,2024-02-21 05:00:00+01:00,50.06
5012,2024-02-21 06:00:00+01:00,65.01
5013,2024-02-21 06:00:00+01:00,65.01
5014,2024-02-21 06:00:00+01:00,65.01
5015,2024-02-21 06:00:00+01:00,65.01
5016,2024-02-21 07:00:00+01:00,79.7
5017,2024-02-21 07:00:00+01:00,79.7
5018,2024-02-21 07:00:00+01:00,79.7
5019,2024-02-21 07:00:00+01:00,79.7
5020,2024-02-21 08:00:00+01:00,84.05
5021,2024-02-21 08:00:00+01:00,84.05
5022,2024-02-21 08:00:00+01:00,84.05
5023,2024-02-21 08:00:00+01:00,84.05
5024,2024-02-21 09:00:00+01:00,69.65
5025,2024-02-21 09:00:00+01:00,69.65
5026,2024-02-21 09:00:00+01:00,69.65
5027,2024-02-21 09:00:00+01:00,69.65
5028,2024-02-21 10:00:00+01:00,64.1
5029,2024-02-21 10:00:00+01:00,64.1
5030,2024-02-21 10:00:00+01:00,64.1
5031,2024-02-21 10:00:00+01:00,64.1
5032,2024-02-21 11:00:00+01:00,60.39
5033,2024-02-21 11:00:00+01:00,60.39
5034,2024-02-21 11:00:00+01:00,60.39
5035,2024-02-21 11:00:00+01:00,60.39
5036,2024-02-21 12:00:00+01:00,53.01
5037,2024-02-21 12:00:00+01:00,53.01
5038,2024-02-21 12:00:00+01:00,53.01
5039,2024-02-21 12:00:00+01:00,53.01
5040,2024-02-21 13:00:00+01:00,51.21
5041,2024-02-21 13:00:00+01:00,51.21
5042,2024-02-21 13:00:00+01:00,51.21
5043,2024-02-21 13:00:00+01:00,51.21
5044,2024-02-21 14:00:00+01:00,53.76
5045,2024-02-21 14:00:00+01:00,53.76
5046,2024-02-21 14:00:00+01:00,53.76
5047,2024-02-21 14:00:00+01:00,53.76
5048,2024-02-21 15:00:00+01:00,64.71
5049,2024-02-21 15:00:00+01:00,64.71
5050,2024-02-21 15:00:00+01:00,64.71
5051,2024-02-21 15:00:00+01:00,64.71
5052,2024-02-21 16:00:00+01:00,67.1
5053,2024-02-21 16:00:00+01:00,67.1
5054,2024-02-21 16:00:00+01:00,67.1
5055,2024-02-21 16:00:00+01:00,67.1
5056,2024-02-21 17:00:00+01:00,68.31
5057,2024-02-21 17:00:00+01:00,68.31
5058,2024-02-21 17:00:00+01:00,68.31
5059,2024-02-21 17:00:00+01:00,68.31
5060,2024-02-21 18:00:00+01:00,68.38
5061,2024-02-21 18:00:00+01:00,68.38
5062,2024-02-21 18:00:00+01:00,68.38
5063,2024-02-21 18:00:00+01:00,68.38
5064,2024-02-21 19:00:00+01:00,61.6
5065,2024-02-21 19:00:00+01:00,61.6
5066,2024-02-21 19:00:00+01:00,61.6
5067,2024-02-21 19:00:00+01:00,61.6
5068,2024-02-21 20:00:00+01:00,52.52
5069,2024-02-21 20:00:00+01:00,52.52
5070,2024-02-21 20:00:00+01:00,52.52
5071,2024-02-21 20:00:00+01:00,52.52
5072,2024-02-21 21:00:00+01:00,46.31
5073,2024-02-21 21:00:00+01:00,46.31
5074,2024-02-21 21:00:00+01:00,46.31
5075,2024-02-21 21:00:00+01:00,46.31
5076,2024-02-21 22:00:00+01:00,42.04
5077,2024-02-21 22:00:00+01:00,42.04
5078,2024-02-21 22:00:00+01:00,42.04
5079,2024-02-21 22:00:00+01:00,42.04
5080,2024-02-21 23:00:00+01:00,35.57
5081,2024-02-21 23:00:00+01:00,35.57
5082,2024-02-21 23:00:00+01:00,35.57
5083,2024-02-21 23:00:00+01:00,35.57
5084,2024-02-22 00:00:00+01:00,30.87
5085,2024-02-22 00:00:00+01:00,30.87
5086,2024-02-22 00:00:00+01:00,30.87
5087,2024-02-22 00:00:00+01:00,30.87
5088,2024-02-22 01:00:00+01:00,27.42
5089,2024-02-22 01:00:00+01:00,27.42
5090,2024-02-22 01:00:00+01:00,27.42
5091,2024-02-22 01:00:00+01:00,27.42
5092,2024-02-22 02:00:00+01:00,27.5
5093,2024-02-22 02:00:00+01:00,27.5
5094,2024-02-22 02:00:00+01:00,27.5
5095,2024-02-22 02:00:00+01:00,27.5
5096,2024-02-22 03:00:00+01:00,29.44
5097,2024-02-22 03:00:00+01:00,29.44
5098,2024-02-22 03:00:00+01:00,29.44
5099,2024-02-22 03:00:00+01:00,29.44
5100,2024-02-22 04:00:00+01:00,35.51
5101,2024-02-22 04:00:00+01:00,35.51
5102,2024-02-22 04:00:00+01:00,35.51
5103,2024-02-22 04:00:00+01:00,35.51
5104,2024-02-22 05:00:00+01:00,46.72
5105,2024-02-22 05:00:00+01:00,46.72
5106,2024-02-22 05:00:00+01:00,46.72
5107,2024-02-22 05:00:00+01:00,46.72
5108,2024-02-22 06:00:00+01:00,64.26
5109,2024-02-22 06:00:00+01:00,64.26
5110,2024-02-22 06:00:00+01:00,64.26
5111,2024-02-22 06:00:00+01:00,64.26
5112,2024-02-22 07:00:00+01:00,75.0
5113,2024-02-22 07:00:00+01:00,75.0
5114,2024-02-22 07:00:00+01:00,75.0
5115,2024-02-22 07:00:00+01:00,75.0
5116,2024-02-22 08:00:00+01:00,81.91
5117,2024-02-22 08:00:00+01:00,81.91
5118,2024-02-22 08:00:00+01:00,81.91
5119,2024-02-22 08:00:00+01:00,81.91
5120,2024-02-22 09:00:00+01:00,74.0
5121,2024-02-22 09:00:00+01:00,74.0
5122,2024-02-22 09:00:00+01:00,74.0
5123,2024-02-22 09:00:00+01:00,74.0
5124,2024-02-22 10:00:00+01:00,69.44
5125,2024-02-22 10:00:00+01:00,69.44
5126,2024-02-22 10:00:00+01:00,69.44
5127,2024-02-22 10:00:00+01:00,69.44
5128,2024-02-22 11:00:00+01:00,67.46
5129,2024-02-22 11:00:00+01:00,67.46
5130,2024-02-22 11:00:00+01:00,67.46
5131,2024-02-22 11:00:00+01:00,67.46
5132,2024-02-22 12:00:00+01:00,66.9
5133,2024-02-22 12:00:00+01:00,66.9
5134,2024-02-22 12:00:00+01:00,66.9
5135,2024-02-22 12:00:00+01:00,66.9
5136,2024-02-22 13:00:00+01:00,66.69
5137,2024-02-22 13:00:00+01:00,66.69
5138,2024-02-22 13:00:00+01:00,66.69
5139,2024-02-22 13:00:00+01:00,66.69
5140,2024-02-22 14:00:00+01:00,63.49
5141,2024-02-22 14:00:00+01:00,63.49
5142,2024-02-22 14:00:00+01:00,63.49
5143,2024-02-22 14:00:00+01:00,63.49
5144,2024-02-22 15:00:00+01:00,63.1
5145,2024-02-22 15:00:00+01:00,63.1
5146,2024-02-22 15:00:00+01:00,63.1
5147,2024-02-22 15:00:00+01:00,63.1
5148,2024-02-22 16:00:00+01:00,60.93
5149,2024-02-22 16:00:00+01:00,60.93
5150,2024-02-22 16:00:00+01:00,60.93
5151,2024-02-22 16:00:00+01:00,60.93
5152,2024-02-22 17:00:00+01:00,61.76
5153,2024-02-22 17:00:00+01:00,61.76
5154,2024-02-22 17:00:00+01:00,61.76
5155,2024-02-22 17:00:00+01:00,61.76
5156,2024-02-22 18:00:00+01:00,59.95
5157,2024-02-22 18:00:00+01:00,59.95
5158,2024-02-22 18:00:00+01:00,59.95
5159,2024-02-22 18:00:00+01:00,59.95
5160,2024-02-22 19:00:00+01:00,60.4
5161,2024-02-22 19:00:00+01:00,60.4
5162,2024-02-22 19:00:00+01:00,60.4
5163,2024-02-22 19:00:00+01:00,60.4
5164,2024-02-22 20:00:00+01:00,47.92
5165,2024-02-22 20:00:00+01:00,47.92
5166,2024-02-22 20:00:00+01:00,47.92
5167,2024-02-22 20:00:00+01:00,47.92
5168,2024-02-22 21:00:00+01:00,43.81
5169,2024-02-22 21:00:00+01:00,43.81
5170,2024-02-22 21:00:00+01:00,43.81
5171,2024-02-22 21:00:00+01:00,43.81
5172,2024-02-22 22:00:00+01:00,34.9
5173,2024-02-22 22:00:00+01:00,34.9
5174,2024-02-22 22:00:00+01:00,34.9
5175,2024-02-22 22:00:00+01:00,34.9
5176,2024-02-22 23:00:00+01:00,20.1
5177,2024-02-22 23:00:00+01:00,20.1
5178,2024-02-22 23:00:00+01:00,20.1
5179,2024-02-22 23:00:00+01:00,20.1
5180,2024-02-23 00:00:00+01:00,9.28
5181,2024-02-23 00:00:00+01:00,9.28
5182,2024-02-23 00:00:00+01:00,9.28
5183,2024-02-23 00:00:00+01:00,9.28
5184,2024-02-23 01:00:00+01:00,1.5
5185,2024-02-23 01:00:00+01:00,1.5
5186,2024-02-23 01:00:00+01:00,1.5
5187,2024-02-23 01:00:00+01:00,1.5
5188,2024-02-23 02:00:00+01:00,1.19
5189,2024-02-23 02:00:00+01:00,1.19
5190,2024-02-23 02:00:00+01:00,1.19
5191,2024-02-23 02:00:00+01:00,1.19
5192,2024-02-23 03:00:00+01:00,0.1
5193,2024-02-23 03:00:00+01:00,0.1
5194,2024-02-23 03:00:00+01:00,0.1
5195,2024-02-23 03:00:00+01:00,0.1
5196,2024-02-23 04:00:00+01:00,0.4
5197,2024-02-23 04:00:00+01:00,0.4
5198,2024-02-23 04:00:00+01:00,0.4
5199,2024-02-23 04:00:00+01:00,0.4
5200,2024-02-23 05:00:00+01:00,1.13
5201,2024-02-23 05:00:00+01:00,1.13
5202,2024-02-23 05:00:00+01:00,1.13
5203,2024-02-23 05:00:00+01:00,1.13
5204,2024-02-23 06:00:00+01:00,39.96
5205,2024-02-23 06:00:00+01:00,39.96
5206,2024-02-23 06:00:00+01:00,39.96
5207,2024-02-23 06:00:00+01:00,39.96
5208,2024-02-23 07:00:00+01:00,57.96
5209,2024-02-23 07:00:00+01:00,57.96
5210,2024-02-23 07:00:00+01:00,57.96
5211,2024-02-23 07:00:00+01:00,57.96
5212,2024-02-23 08:00:00+01:00,60.8
5213,2024-02-23 08:00:00+01:00,60.8
5214,2024-02-23 08:00:00+01:00,60.8
5215,2024-02-23 08:00:00+01:00,60.8
5216,2024-02-23 09:00:00+01:00,53.54
5217,2024-02-23 09:00:00+01:00,53.54
5218,2024-02-23 09:00:00+01:00,53.54
5219,2024-02-23 09:00:00+01:00,53.54
5220,2024-02-23 10:00:00+01:00,47.1
5221,2024-02-23 10:00:00+01:00,47.1
5222,2024-02-23 10:00:00+01:00,47.1
5223,2024-02-23 10:00:00+01:00,47.1
5224,2024-02-23 11:00:00+01:00,42.04
5225,2024-02-23 11:00:00+01:00,42.04
5226,2024-02-23 11:00:00+01:00,42.04
5227,2024-02-23 11:00:00+01:00,42.04
5228,2024-02-23 12:00:00+01:00,37.27
5229,2024-02-23 12:00:00+01:00,37.27
5230,2024-02-23 12:00:00+01:00,37.27
5231,2024-02-23 12:00:00+01:00,37.27
5232,2024-02-23 13:00:00+01:00,32.9
5233,2024-02-23 13:00:00+01:00,32.9
5234,2024-02-23 13:00:00+01:00,32.9
5235,2024-02-23 13:00:00+01:00,32.9
5236,2024-02-23 14:00:00+01:00,38.0
5237,2024-02-23 14:00:00+01:00,38.0
5238,2024-02-23 14:00:00+01:00,38.0
5239,2024-02-23 14:00:00+01:00,38.0
5240,2024-02-23 15:00:00+01:00,49.64
5241,2024-02-23 15:00:00+01:00,49.64
5242,2024-02-23 15:00:00+01:00,49.64
5243,2024-02-23 15:00:00+01:00,49.64
5244,2024-02-23 16:00:00+01:00,63.21
5245,2024-02-23 16:00:00+01:00,63.21
5246,2024-02-23 16:00:00+01:00,63.21
5247,2024-02-23 16:00:00+01:00,63.21
5248,2024-02-23 17:00:00+01:00,73.7
5249,2024-02-23 17:00:00+01:00,73.7
5250,2024-02-23 17:00:00+01:00,73.7
5251,2024-02-23 17:00:00+01:00,73.7
5252,2024-02-23 18:00:00+01:00,86.44
5253,2024-02-23 18:00:00+01:00,86.44
5254,2024-02-23 18:00:00+01:00,86.44
5255,2024-02-23 18:00:00+01:00,86.44
5256,2024-02-23 19:00:00+01:00,84.01
5257,2024-02-23 19:00:00+01:00,84.01
5258,2024-02-23 19:00:00+01:00,84.01
5259,2024-02-23 19:00:00+01:00,84.01
5260,2024-02-23 20:00:00+01:00,72.97
5261,2024-02-23 20:00:00+01:00,72.97
5262,2024-02-23 20:00:00+01:00,72.97
5263,2024-02-23 20:00:00+01:00,72.97
5264,2024-02-23 21:00:00+01:00,69.26
5265,2024-02-23 21:00:00+01:00,69.26
5266,2024-02-23 21:00:00+01:00,69.26
5267,2024-02-23 21:00:00+01:00,69.26
5268,2024-02-23 22:00:00+01:00,67.98
5269,2024-02-23 22:00:00+01:00,67.98
5270,2024-02-23 22:00:00+01:00,67.98
5271,2024-02-23 22:00:00+01:00,67.98
5272,2024-02-23 23:00:00+01:00,65.1
5273,2024-02-23 23:00:00+01:00,65.1
5274,2024-02-23 23:00:00+01:00,65.1
5275,2024-02-23 23:00:00+01:00,65.1
5276,2024-02-24 00:00:00+01:00,66.47
5277,2024-02-24 00:00:00+01:00,66.47
5278,2024-02-24 00:00:00+01:00,66.47
5279,2024-02-24 00:00:00+01:00,66.47
5280,2024-02-24 01:00:00+01:00,63.9
5281,2024-02-24 01:00:00+01:00,63.9
5282,2024-02-24 01:00:00+01:00,63.9
5283,2024-02-24 01:00:00+01:00,63.9
5284,2024-02-24 02:00:00+01:00,59.5
5285,2024-02-24 02:00:00+01:00,59.5
5286,2024-02-24 02:00:00+01:00,59.5
5287,2024-02-24 02:00:00+01:00,59.5
5288,2024-02-24 03:00:00+01:00,55.2
5289,2024-02-24 03:00:00+01:00,55.2
5290,2024-02-24 03:00:00+01:00,55.2
5291,2024-02-24 03:00:00+01:00,55.2
5292,2024-02-24 04:00:00+01:00,55.39
5293,2024-02-24 04:00:00+01:00,55.39
5294,2024-02-24 04:00:00+01:00,55.39
5295,2024-02-24 04:00:00+01:00,55.39
5296,2024-02-24 05:00:00+01:00,57.1
5297,2024-02-24 05:00:00+01:00,57.1
5298,2024-02-24 05:00:00+01:00,57.1
5299,2024-02-24 05:00:00+01:00,57.1
5300,2024-02-24 06:00:00+01:00,61.67
5301,2024-02-24 06:00:00+01:00,61.67
5302,2024-02-24 06:00:00+01:00,61.67
5303,2024-02-24 06:00:00+01:00,61.67
5304,2024-02-24 07:00:00+01:00,66.11
5305,2024-02-24 07:00:00+01:00,66.11
5306,2024-02-24 07:00:00+01:00,66.11
5307,2024-02-24 07:00:00+01:00,66.11
5308,2024-02-24 08:00:00+01:00,64.4
5309,2024-02-24 08:00:00+01:00,64.4
5310,2024-02-24 08:00:00+01:00,64.4
5311,2024-02-24 08:00:00+01:00,64.4
5312,2024-02-24 09:00:00+01:00,57.6
5313,2024-02-24 09:00:00+01:00,57.6
5314,2024-02-24 09:00:00+01:00,57.6
5315,2024-02-24 09:00:00+01:00,57.6
5316,2024-02-24 10:00:00+01:00,49.19
5317,2024-02-24 10:00:00+01:00,49.19
5318,2024-02-24 10:00:00+01:00,49.19
5319,2024-02-24 10:00:00+01:00,49.19
5320,2024-02-24 11:00:00+01:00,45.81
5321,2024-02-24 11:00:00+01:00,45.81
5322,2024-02-24 11:00:00+01:00,45.81
5323,2024-02-24 11:00:00+01:00,45.81
5324,2024-02-24 12:00:00+01:00,40.32
5325,2024-02-24 12:00:00+01:00,40.32
5326,2024-02-24 12:00:00+01:00,40.32
5327,2024-02-24 12:00:00+01:00,40.32
5328,2024-02-24 13:00:00+01:00,32.22
5329,2024-02-24 13:00:00+01:00,32.22
5330,2024-02-24 13:00:00+01:00,32.22
5331,2024-02-24 13:00:00+01:00,32.22
5332,2024-02-24 14:00:00+01:00,37.6
5333,2024-02-24 14:00:00+01:00,37.6
5334,2024-02-24 14:00:00+01:00,37.6
5335,2024-02-24 14:00:00+01:00,37.6
5336,2024-02-24 15:00:00+01:00,45.0
5337,2024-02-24 15:00:00+01:00,45.0
5338,2024-02-24 15:00:00+01:00,45.0
5339,2024-02-24 15:00:00+01:00,45.0
5340,2024-02-24 16:00:00+01:00,55.96
5341,2024-02-24 16:00:00+01:00,55.96
5342,2024-02-24 16:00:00+01:00,55.96
5343,2024-02-24 16:00:00+01:00,55.96
5344,2024-02-24 17:00:00+01:00,72.96
5345,2024-02-24 17:00:00+01:00,72.96
5346,2024-02-24 17:00:00+01:00,72.96
5347,2024-02-24 17:00:00+01:00,72.96
5348,2024-02-24 18:00:00+01:00,81.95
5349,2024-02-24 18:00:00+01:00,81.95
5350,2024-02-24 18:00:00+01:00,81.95
5351,2024-02-24 18:00:00+01:00,81.95
5352,2024-02-24 19:00:00+01:00,74.13
5353,2024-02-24 19:00:00+01:00,74.13
5354,2024-02-24 19:00:00+01:00,74.13
5355,2024-02-24 19:00:00+01:00,74.13
5356,2024-02-24 20:00:00+01:00,65.17
5357,2024-02-24 20:00:00+01:00,65.17
5358,2024-02-24 20:00:00+01:00,65.17
5359,2024-02-24 20:00:00+01:00,65.17
5360,2024-02-24 21:00:00+01:00,59.94
5361,2024-02-24 21:00:00+01:00,59.94
5362,2024-02-24 21:00:00+01:00,59.94
5363,2024-02-24 21:00:00+01:00,59.94
5364,2024-02-24 22:00:00+01:00,64.02
5365,2024-02-24 22:00:00+01:00,64.02
5366,2024-02-24 22:00:00+01:00,64.02
5367,2024-02-24 22:00:00+01:00,64.02
5368,2024-02-24 23:00:00+01:00,63.51
5369,2024-02-24 23:00:00+01:00,63.51
5370,2024-02-24 23:00:00+01:00,63.51
5371,2024-02-24 23:00:00+01:00,63.51
